# t0 per a inc rp u1 u2 c0 c1
2.459771335508100688e+06 4.061534706944248896e+00 1.106572022533105226e+01 8.741434763783669837e+01 1.465885313362449149e-01 3.609334532955974645e-02 2.040886746832331067e-01 9.998740637177867541e-01 -4.980996634003165627e-03
2.459771335508220363e+06 4.056529410751349651e+00 1.145747769369268632e+01 8.794986845344918436e+01 1.434740012187246672e-01 -2.980722322725358753e-01 9.350746779600541680e-01 9.998564302817836147e-01 -5.484002957577336843e-03
2.459771335558911785e+06 4.051679198143497196e+00 1.107468169661901847e+01 8.732332582258982256e+01 1.491019429779212591e-01 3.061771919007035825e-01 -2.615883275632774341e-01 9.999569672130942388e-01 -6.094290598110388077e-03
2.459771336223544553e+06 4.047770508943146162e+00 1.167938519515220719e+01 8.808018219990815112e+01 1.453976742460462712e-01 -2.206907967476189059e-02 3.165667756593979476e-01 9.997827416064938300e-01 -4.811425171329436999e-03
2.459771335055839736e+06 4.060578407070964957e+00 1.098158301607412568e+01 8.733220044230165513e+01 1.481930413740606689e-01 5.677037675382798354e-02 5.281358569590918761e-02 9.999119181971617421e-01 -5.018667035783940140e-03
2.459771335265639238e+06 4.054087201760053105e+00 1.112186342055075272e+01 8.747900323885349394e+01 1.462332281154072600e-01 1.845057593967914800e-01 4.859867220014324474e-02 9.997530360417327122e-01 -5.066180362901431117e-03
2.459771335283462889e+06 4.048070206852195874e+00 1.119211825060702381e+01 8.744370950786382934e+01 1.504993779559698486e-01 4.948543660005452205e-01 -5.219482272703972470e-01 1.000039825395352189e+00 -6.094190477374811753e-03
2.459771335677489173e+06 4.051443325784453542e+00 1.107467423222361447e+01 8.748258343352225097e+01 1.467454480312263831e-01 -3.637150392218098105e-01 7.308022896453015838e-01 1.000023214131738891e+00 -4.194616587351893654e-03
2.459771335627115332e+06 4.058115022298580676e+00 1.155605995363599625e+01 8.803412336115478354e+01 1.453796256994534519e-01 -1.775676250001283485e-01 6.673220002865644096e-01 1.000043826399487523e+00 -5.209906366602681631e-03
2.459771335463357158e+06 4.055356334059861290e+00 1.149229433605023409e+01 8.809322890129720918e+01 1.444055335643828208e-01 -4.850424481774306962e-03 5.681184248482527011e-01 9.999406526107722515e-01 -5.216203447853028953e-03
2.459771335837178398e+06 4.047720495157355103e+00 1.135771713894122925e+01 8.763467328741367623e+01 1.494379991084576198e-01 3.784641276969634704e-01 -2.778833961907086758e-01 1.000046007396952374e+00 -4.862945469320071115e-03
2.459771335397752002e+06 4.060904084862887231e+00 1.164643205261520897e+01 8.795002691461399991e+01 1.459621672911433909e-01 6.162913113635931639e-02 2.075474180366210231e-01 9.998220926974937806e-01 -5.797714739965396935e-03
2.459771335808612872e+06 4.045504964596824848e+00 1.148893783471417152e+01 8.791378385340534862e+01 1.451261640856446322e-01 -1.531152920518731309e-01 5.119720521948359915e-01 9.997255104970610429e-01 -4.293064753507174272e-03
2.459771336157603189e+06 4.050388144762256282e+00 1.112369022420519826e+01 8.759694759957642418e+01 1.448170747012856030e-01 -4.289412023467591983e-01 9.953119952130020653e-01 9.997227790970197869e-01 -4.762351746599816429e-03
2.459771335383667611e+06 4.059303816905590168e+00 1.144891138763924765e+01 8.787787441215670015e+01 1.453357205079623682e-01 -3.322267198759014661e-01 8.568145517806969869e-01 9.998385496367224734e-01 -4.756012574886302191e-03
2.459771335554615594e+06 4.046735314355456303e+00 1.158895740186997791e+01 8.815908103298298215e+01 1.440542388414346731e-01 -1.445053403691241301e-01 7.759856841310194264e-01 9.999064025892157037e-01 -5.164274387924151083e-03
2.459771335580583196e+06 4.060935473748369162e+00 1.119259097732273034e+01 8.751527009743925589e+01 1.477459764986509827e-01 -8.316018832785103398e-02 3.171643176221150551e-01 9.998244517349125227e-01 -5.557702979201360055e-03
2.459771335728715640e+06 4.053215120199650023e+00 1.126523861787772240e+01 8.767820759807943887e+01 1.458469858174629430e-01 3.747870606542053062e-02 3.329152819743010361e-01 9.998263328783528747e-01 -4.487707847571346942e-03
2.459771335656647570e+06 4.051895150495419706e+00 1.163403738916353625e+01 8.794771568868479505e+01 1.474260850395571476e-01 5.009168761264504166e-01 -4.688133143919122059e-01 9.999203705527878183e-01 -6.910945984990041722e-03
2.459771335941146128e+06 4.056739377456664464e+00 1.119864942411701847e+01 8.742441762530604876e+01 1.492455261186441950e-01 5.378920462902806454e-01 -4.641836394109891684e-01 9.998961044721351721e-01 -5.147526704157710797e-03
2.459771335722771473e+06 4.049959735549887974e+00 1.067185854271668433e+01 8.695174823023040744e+01 1.485913806280192984e-01 -2.090204975207277382e-01 2.983514566404226742e-01 1.000015928015729694e+00 -5.137912630199664710e-03
2.459771335684332997e+06 4.063903630030088365e+00 1.170165384441546585e+01 8.803579082873966399e+01 1.463755266802390098e-01 2.815045546694248113e-01 -4.483668895744385985e-02 9.999465071239242997e-01 -4.440224026794243467e-03
2.459771335434467532e+06 4.047148428127729680e+00 1.173989458364660088e+01 8.812754427775857380e+01 1.476991711398787377e-01 1.883946379582433772e-01 -4.278062595703735482e-03 9.999881444034468547e-01 -4.446471560684931226e-03
2.459771335460714065e+06 4.048131949359994763e+00 1.112300338756642404e+01 8.765783447685981855e+01 1.454335627351747429e-01 -1.638793551497531031e-01 6.222535580063733862e-01 9.999629731575406799e-01 -5.177277639981946872e-03
2.459771335767700803e+06 4.048687054827834864e+00 1.156801486824504899e+01 8.790751570556589911e+01 1.462684726622328624e-01 1.442432708188837176e-01 9.603400960841246281e-02 9.999020610883037063e-01 -6.891364613631835098e-03
2.459771335434542038e+06 4.052222310650217096e+00 1.151754268393184510e+01 8.775401219986767387e+01 1.492082665453032531e-01 5.734790076809810344e-01 -6.051464185467946288e-01 1.000026962668140174e+00 -5.105148226540695382e-03
2.459771335875680670e+06 4.063702950587625651e+00 1.134410806916507397e+01 8.791842427797926973e+01 1.433059681369407423e-01 -3.122575329098757901e-01 9.944706042806419344e-01 9.999410450484276236e-01 -5.559629864444239240e-03
2.459771335986346472e+06 4.058291397688708280e+00 1.150182469863514356e+01 8.804033632358930106e+01 1.439237421968329600e-01 -3.479198989569928790e-02 5.499171101603670397e-01 9.998843033683306736e-01 -3.842227824265655439e-03
2.459771335638684686e+06 4.048875675765789772e+00 1.105125420416860038e+01 8.748238568401650639e+01 1.470161583573781627e-01 6.014308561786091412e-02 2.811950255791847431e-01 1.000020501533563477e+00 -5.098237583329433623e-03
2.459771335828630719e+06 4.059773591765830858e+00 1.162113499831186125e+01 8.818020331458251349e+01 1.449250524850395350e-01 2.891419360369917868e-01 8.704876148786008794e-02 9.999346803885229562e-01 -5.283005196811451157e-03
2.459771335792114958e+06 4.047467199034396224e+00 1.135734224031673634e+01 8.770051287945453566e+01 1.457522943269796700e-01 9.259139304675756410e-03 2.499145375020923598e-01 9.997676921242342196e-01 -4.707191487810334987e-03
2.459771335469394922e+06 4.064738139794186189e+00 1.142159418856929776e+01 8.786113834273113810e+01 1.452431008389636069e-01 -1.803475480904774553e-01 7.241774542390230218e-01 9.999045557820600560e-01 -5.805783567704319442e-03
2.459771335620106664e+06 4.045505912566421891e+00 1.134024952460153912e+01 8.774296577610088832e+01 1.466356039731729621e-01 -9.726851598640579022e-02 4.189686290489023079e-01 9.999719800008376458e-01 -4.260079516599965879e-03
2.459771335972455796e+06 4.062960976884526509e+00 1.152391084243945407e+01 8.809360458125595983e+01 1.438986767263909505e-01 -2.557664595232923554e-01 9.207571825978171365e-01 9.998458128212001084e-01 -3.441517965006603112e-03
2.459771335736596491e+06 4.060742536781273948e+00 1.148111117737535203e+01 8.780519382006167461e+01 1.473137675025907312e-01 2.129065802014446784e-01 -5.341632915484784139e-03 1.000040521560640050e+00 -4.593319819660191504e-03
2.459771335666449275e+06 4.062230497204027735e+00 1.123366720869792701e+01 8.767384972317140068e+01 1.445608921813220371e-01 -2.709323306049574165e-01 8.986745391239596703e-01 1.000031452017501987e+00 -4.129368509569228407e-03
2.459771335628044326e+06 4.049624099725990689e+00 1.151270507910412988e+01 8.788699957395174067e+01 1.470117402923193373e-01 -1.250144841987080868e-01 4.286024930285002865e-01 9.998977531919954753e-01 -5.067481422076020384e-03
2.459771335645685438e+06 4.045435649797298971e+00 1.148130409586563516e+01 8.802104455207387446e+01 1.431611849607485609e-01 -2.735393400461144653e-02 5.612494356833777065e-01 9.997067907472381165e-01 -5.908912124755940493e-03
2.459771335505520459e+06 4.049276098219099396e+00 1.127438980884936548e+01 8.775806204379837538e+01 1.449572206034394628e-01 8.747261710017659175e-02 3.082479377928308284e-01 9.999121144515602522e-01 -5.328667132975558121e-03
2.459771335301872808e+06 4.051735798463153237e+00 1.117430384944300670e+01 8.746171532942838667e+01 1.484289744753923834e-01 8.358198410344164220e-02 9.441833117689313326e-03 9.998852776963961242e-01 -4.459245869603324815e-03
2.459771335881188512e+06 4.051415591550105333e+00 1.145954325872293111e+01 8.785924142131341341e+01 1.449959003118371781e-01 3.026192244736484183e-01 -1.021588134274664661e-03 9.997313279563571076e-01 -5.923869078630053867e-03
2.459771335468250792e+06 4.055600202861723069e+00 1.157793519699728613e+01 8.780462641932737711e+01 1.486957290329178893e-01 5.054617754197849866e-01 -4.431809289913394290e-01 1.000025719991389339e+00 -4.959541148847952663e-03
2.459771335572967771e+06 4.062495407993786500e+00 1.172038978074099447e+01 8.796065053209862583e+01 1.467229513304151578e-01 1.380788597280248609e-01 2.800710312328447138e-02 9.997823376312184873e-01 -5.825664687313448706e-03
2.459771336091900244e+06 4.061584562304648927e+00 1.157276568519801430e+01 8.800471361193378073e+01 1.435912484210128959e-01 -3.094508911502442672e-01 8.773509643230086308e-01 9.999817749971587899e-01 -4.852453933234056500e-03
2.459771335485103540e+06 4.049753482837834540e+00 1.171967116451159896e+01 8.812247494197222863e+01 1.452298412027848151e-01 1.048489224288247368e-01 2.982578862174656842e-01 9.998745700876552345e-01 -5.273773079529529492e-03
2.459771335806244053e+06 4.046834671317309784e+00 1.117700694471265699e+01 8.760520691921779246e+01 1.476135335285379546e-01 3.268703425220242376e-01 -1.212567798519902929e-01 1.000067851821052400e+00 -5.583722647344865377e-03
2.459771335747644305e+06 4.047648428187795133e+00 1.143941300030686747e+01 8.807719393195429802e+01 1.444693381262133480e-01 -4.108430746678154444e-02 5.990897137785612392e-01 9.999746491892321787e-01 -5.162872768890951550e-03
2.459771335315900389e+06 4.052669717617177092e+00 1.136953325157627148e+01 8.765038260257912839e+01 1.496888621955674292e-01 4.126451011478425301e-01 -3.987381553063832906e-01 1.000031949106720885e+00 -5.115024173856536072e-03
2.459771335822133347e+06 4.048259439802765591e+00 1.061509426837738168e+01 8.689327252279333891e+01 1.501819320871602970e-01 4.442570132443595110e-01 -4.432586592246328117e-01 9.997674239463800738e-01 -5.434149526798175492e-03
2.459771335827353410e+06 4.057988754511927532e+00 1.140546244945996079e+01 8.772238398154691197e+01 1.468879894479443171e-01 1.045392542308953843e-02 2.596742837259082282e-01 9.998401263604624889e-01 -5.037783435178080742e-03
2.459771335417318624e+06 4.062003355170289431e+00 1.096553568535035339e+01 8.727268896362772921e+01 1.471532848367081980e-01 9.087746734829436901e-02 5.643919143330422550e-02 9.998271536259476511e-01 -5.074596984741388053e-03
2.459771335501727182e+06 4.056704232605119920e+00 1.146171834851092619e+01 8.795528825212905133e+01 1.434016302219991712e-01 -3.103616984666833778e-01 9.555202581863988520e-01 9.998530171064813343e-01 -5.479816525587651727e-03
2.459771335688653402e+06 4.045889313272521548e+00 1.131114928012875076e+01 8.752521524545731779e+01 1.493024572745515199e-01 5.294798142191884383e-01 -5.094824098636577814e-01 9.999781500865938533e-01 -6.625147057584440322e-03
2.459771335918940138e+06 4.054302430231942367e+00 1.184070379298485243e+01 8.827264105258817040e+01 1.447142822541213902e-01 9.874553651932327369e-02 3.096429457265408303e-01 9.998391323323887470e-01 -4.911907722953902551e-03
2.459771335316265933e+06 4.053812344904927478e+00 1.108447871151235553e+01 8.754686736827829918e+01 1.465476165837131250e-01 -3.398469816656118914e-02 3.752562770754824806e-01 9.999054039840590269e-01 -5.108223116200035115e-03
2.459771335473059677e+06 4.053439664710488444e+00 1.121556505847796892e+01 8.760738792867279301e+01 1.459313577773572734e-01 2.081959912086571718e-01 6.942672651632775249e-02 9.998147568858383183e-01 -5.164120610957143725e-03
2.459771335104552098e+06 4.048134793366204853e+00 1.107637358208228662e+01 8.732026131711408823e+01 1.504049604137999152e-01 4.080615423244735585e-01 -3.550431807045559829e-01 9.999162325499784121e-01 -5.699829747321640341e-03
2.459771335487953853e+06 4.053850795970212140e+00 1.093971104076689294e+01 8.733745137453934149e+01 1.472778566235190545e-01 -7.282910952691856732e-02 3.398953838654455439e-01 1.000028640494565524e+00 -4.399517647810714284e-03
2.459771335497249383e+06 4.055854939526129854e+00 1.147918120304471756e+01 8.796103294739835121e+01 1.461140197781171102e-01 -1.688755400307813404e-01 6.318982922991680518e-01 1.000042487434544602e+00 -5.201508824371494331e-03
2.459771335353912786e+06 4.055715365287228202e+00 1.148879511999712477e+01 8.822213774720047752e+01 1.417452790485280167e-01 -1.652783095927946033e-01 9.932568576010528671e-01 9.998976066825835396e-01 -5.353316030286714433e-03
2.459771335786819924e+06 4.052106226468143113e+00 1.132069387005256367e+01 8.753852915613671826e+01 1.501362590790348561e-01 4.661365909059939083e-01 -4.490684943105761606e-01 1.000064402859797585e+00 -4.917065218702451092e-03
2.459771335485515650e+06 4.064926344559948390e+00 1.154451162451033497e+01 8.796541564923465728e+01 1.441906858938265812e-01 -2.259499281996331654e-01 7.521091400061202803e-01 9.998440404149482319e-01 -5.481623682056310440e-03
2.459771335740766022e+06 4.052434792990667667e+00 1.138876066248586838e+01 8.783949572089606761e+01 1.460706157437702268e-01 -2.212572725876327806e-01 6.478612253933854204e-01 9.998443873676693405e-01 -4.661847092473882931e-03
2.459771335890923627e+06 4.055513013333239769e+00 1.132424283845490365e+01 8.784367070820066203e+01 1.438286623482465387e-01 -2.808809085905015768e-01 8.463002890609170326e-01 9.997380202891534839e-01 -4.940267036426433840e-03
2.459771335337415803e+06 4.064266535731203334e+00 1.138120169090504596e+01 8.757796232791805835e+01 1.493880134782399893e-01 2.244804435878747229e-01 -1.859012407543049195e-01 9.999284993641683883e-01 -4.441265052010762680e-03
2.459771335558557417e+06 4.045759886406557371e+00 1.175048211875297355e+01 8.836066265009108633e+01 1.435571405453150151e-01 -1.969507262340456921e-01 9.238102274629451660e-01 9.998976694837714563e-01 -5.130773333619611035e-03
2.459771335756363813e+06 4.062854529457949226e+00 1.136660692080538837e+01 8.778173876113422125e+01 1.455572956244523264e-01 -2.447928688452218338e-01 7.314462787567921342e-01 9.999222993941474513e-01 -5.586451399546566061e-03
2.459771335750789847e+06 4.057818173935181960e+00 1.088869304803720084e+01 8.720479461694043266e+01 1.483814322071243808e-01 1.363847559208514193e-01 8.605246886881948165e-02 9.999548548039136620e-01 -3.668033997541720031e-03
2.459771335720444564e+06 4.049160817312498217e+00 1.177493659932249415e+01 8.811788504748658113e+01 1.470021574212526938e-01 4.905999349750469474e-01 -3.670652321109494909e-01 9.999326045355463322e-01 -6.494326023835392779e-03
2.459771335688497405e+06 4.058752309929748670e+00 1.123608444244925408e+01 8.754694875460351966e+01 1.487315004763959669e-01 2.646460166876581366e-01 -8.655187689630594594e-02 9.998863121647230123e-01 -5.008294589892978155e-03
2.459771335631428752e+06 4.049883575505907274e+00 1.100887862148662677e+01 8.736574028096369204e+01 1.475409854350167582e-01 -1.093869101816809242e-01 3.036083119052955803e-01 1.000015444470761405e+00 -4.919339842843782618e-03
2.459771335821792949e+06 4.063288038357272036e+00 1.182408838701837972e+01 8.809806087784359363e+01 1.478657797286057618e-01 6.373671451420959144e-01 -6.021652617972341748e-01 1.000017764133447118e+00 -3.726968067345839183e-03
2.459771335367768537e+06 4.047894781764282968e+00 1.182641075473399894e+01 8.836483522071354457e+01 1.444061695287448266e-01 7.511045462788734639e-02 3.038993152561183519e-01 9.998805746450193377e-01 -4.632671674609328133e-03
2.459771335555587895e+06 4.049126736193287890e+00 1.113157062202079572e+01 8.759915289025579455e+01 1.467426516342767995e-01 -1.326207345413946415e-01 4.999030032770818144e-01 9.999497997399694471e-01 -5.237077712308154873e-03
2.459771335468897130e+06 4.052746064495698519e+00 1.115919372919850083e+01 8.750478765978448337e+01 1.465374563239265071e-01 -2.487914631145826672e-02 3.255667174193156987e-01 9.998544497061708780e-01 -6.083729476863626237e-03
2.459771335466108285e+06 4.049838403760665173e+00 1.131422458393306485e+01 8.751701405255197130e+01 1.504784238504683624e-01 6.669731747937200916e-01 -7.592881597304201868e-01 1.000108174228916180e+00 -4.606357393507675389e-03
2.459771335908374749e+06 4.063930206650715249e+00 1.123596365609393288e+01 8.777829523556174252e+01 1.441376553510383685e-01 -2.724399604331246838e-01 9.046939997571522563e-01 9.999951046518049669e-01 -5.467852193164271513e-03
2.459771335886694957e+06 4.058329277320859241e+00 1.164904537615607794e+01 8.829105069108761938e+01 1.428790518864646863e-01 -1.482226520639907674e-01 8.354412427250038631e-01 9.999056348220716206e-01 -4.183544090706339119e-03
2.459771335544163827e+06 4.045967858512595328e+00 1.082816065480288259e+01 8.730560207297733655e+01 1.470814521639000616e-01 9.546903878518697706e-04 3.815201025595519324e-01 1.000136179958688754e+00 -5.206852404007658586e-03
2.459771336085020564e+06 4.059080620098546532e+00 1.169312854616028829e+01 8.837560306298141199e+01 1.423416254747481291e-01 3.119834836636048436e-02 5.781529539242769022e-01 9.998770728441301880e-01 -5.016900049102504533e-03
2.459771335813404992e+06 4.048197664668881757e+00 1.136714754141976158e+01 8.772413190883214895e+01 1.454692003697731495e-01 -8.946356441276578919e-02 4.135158199087941577e-01 9.997509549532977990e-01 -4.968759633563315202e-03
2.459771335452379659e+06 4.062031870711020787e+00 1.135627832504736290e+01 8.779510076352451620e+01 1.456552565936828358e-01 -1.529100505923537412e-01 6.406094475928819643e-01 9.999001282544810465e-01 -5.674103561489441533e-03
2.459771335586874280e+06 4.045006826732201688e+00 1.141094306816111192e+01 8.779218760429225199e+01 1.463938635147333522e-01 -2.363560820425454345e-01 5.792694581251032204e-01 9.999435916033783123e-01 -3.542747958008584958e-03
2.459771335972455796e+06 4.062960976884526509e+00 1.152391084243945407e+01 8.809360458125595983e+01 1.438986767263909505e-01 -2.557664595232923554e-01 9.207571825978171365e-01 9.998458128212001084e-01 -3.441517965006603112e-03
2.459771335590507369e+06 4.062062558324187833e+00 1.116618391529919840e+01 8.746676430875720598e+01 1.480381776518974457e-01 2.047144585396629968e-01 -9.398610632932213882e-02 1.000026157372803981e+00 -4.444833317125676878e-03
2.459771335315269418e+06 4.057264264485351823e+00 1.111600123022305731e+01 8.755097567162745520e+01 1.450576910884848747e-01 -1.765971751285509150e-01 7.778847072517938166e-01 1.000022081248902905e+00 -4.873479482345240144e-03
2.459771335746005177e+06 4.050561414816552741e+00 1.161766487477424903e+01 8.801869214766021798e+01 1.463935294682109367e-01 -3.148578096112388258e-01 7.087556416836662265e-01 9.998264012899295006e-01 -5.344828008123423194e-03
2.459771335538350511e+06 4.046029405225252340e+00 1.156021434153332272e+01 8.809339401558636951e+01 1.437207201863301420e-01 -1.742350541516082818e-02 5.057771411795601857e-01 9.997620419292313487e-01 -5.578169200475539824e-03
2.459771335486523807e+06 4.051426447102502770e+00 1.113028572637326086e+01 8.758267612586126916e+01 1.454448174036171992e-01 1.125879207859336179e-01 2.196995475322918723e-01 9.999264452732179453e-01 -5.214993527001122661e-03
2.459771335311170667e+06 4.056962394624276769e+00 1.100123361693908741e+01 8.723501090601926933e+01 1.491828867204121611e-01 2.656887067878676012e-01 -2.742872058162919569e-01 9.998311423422833188e-01 -4.929788377251395973e-03
2.459771335819864180e+06 4.057308421141344823e+00 1.144374831576262608e+01 8.783448134031924326e+01 1.445761863861985685e-01 -5.262720645160602617e-02 3.979038619142469813e-01 9.996508662291967440e-01 -7.159526179838693674e-03
2.459771335452715866e+06 4.054140756192706974e+00 1.161160711650902932e+01 8.783706629288684553e+01 1.488485992994687257e-01 5.778757535353081787e-01 -5.523286988774592787e-01 1.000013038844978164e+00 -5.235671355769218674e-03
2.459771335617730394e+06 4.064376359627685176e+00 1.176017091013133431e+01 8.807352852086640382e+01 1.457398011562929807e-01 4.910355453501795420e-02 2.298913606132032272e-01 9.998158852541323416e-01 -6.156590770422505285e-03
2.459771335868598893e+06 4.056205832692213242e+00 1.148590413544272337e+01 8.790828870898080538e+01 1.455245368443990051e-01 -1.497584360241282497e-01 6.242271857467310836e-01 1.000094443948730261e+00 -4.539880558123265963e-03
2.459771335725671612e+06 4.049356183548686872e+00 1.163938204344668037e+01 8.819937115761031521e+01 1.425252014743201290e-01 1.205190571568213742e-01 3.416703882471888165e-01 9.997286221574257503e-01 -5.089061081620257186e-03
2.459771335830351803e+06 4.045227356145220554e+00 1.099227182445824091e+01 8.728302356631805026e+01 1.499901251635167299e-01 5.452673676665906743e-01 -5.659393986383612907e-01 1.000136022432631000e+00 -5.754579363797533015e-03
2.459771335523590911e+06 4.050255991548465495e+00 1.156086258161501945e+01 8.798538722948438817e+01 1.457120127503649387e-01 2.322594841385534348e-01 1.244856789608691505e-01 9.999140128453777310e-01 -6.127048514429830721e-03
2.459771335265862290e+06 4.053802801675394640e+00 1.129508824298300240e+01 8.754637955306370145e+01 1.501208768085377787e-01 4.080411374949635128e-01 -4.021491748796872101e-01 1.000051608582605223e+00 -5.213430512622505009e-03
2.459771335861332249e+06 4.048533094177357405e+00 1.113137055198731673e+01 8.747491064275962458e+01 1.478983250648388259e-01 1.504837956294722279e-01 4.392589076765984757e-02 9.997489288257410678e-01 -5.628713122121125310e-03
2.459771335922989063e+06 4.057636779188530163e+00 1.132951497113172934e+01 8.759100831069167725e+01 1.489270758257929261e-01 1.274462884762171677e-01 -1.512630679611737250e-02 9.998672035481258602e-01 -4.918406602867338683e-03
2.459771335423295852e+06 4.062207731283946188e+00 1.100701385517907127e+01 8.728851184438853750e+01 1.485513467836168111e-01 3.015120118006660022e-01 -2.314191005010455826e-01 9.999873913932996183e-01 -4.632002723339765336e-03
2.459771335494122468e+06 4.054914123796183212e+00 1.167991840640334189e+01 8.812637916195932064e+01 1.431710083428407720e-01 -1.828882927228365762e-01 7.735681003439551784e-01 9.997739898784766543e-01 -5.331146997996376660e-03
2.459771335683163721e+06 4.045897015428221444e+00 1.115848052417700487e+01 8.733160882071736353e+01 1.498954976857662935e-01 4.982497412800313552e-01 -4.792672827162736682e-01 9.999910531297063754e-01 -6.394498656240274991e-03
2.459771335875364020e+06 4.056177702813127617e+00 1.190158330260033281e+01 8.833340997933490257e+01 1.446137874596919726e-01 1.514329968044320351e-01 2.500510950355022133e-01 9.998573780611085260e-01 -4.706033391374722652e-03
2.459771335527497344e+06 4.051254775713791112e+00 1.114395813858277151e+01 8.756351946917092732e+01 1.470735759353264671e-01 6.871668411784252750e-02 1.701106628873867155e-01 9.998997404355651764e-01 -4.901921726596261512e-03
2.459771335491712671e+06 4.060075302226078264e+00 1.164503831500801390e+01 8.794837529984010871e+01 1.454880593023046564e-01 1.858166676994267297e-01 9.515363832534429189e-02 9.998159458893909335e-01 -5.149793362998769664e-03
2.459771335264966357e+06 4.054700783254046925e+00 1.106359766085624585e+01 8.734672562144768904e+01 1.483250561669809675e-01 2.592202422277473661e-01 -1.435620590094779936e-01 9.998467252680819373e-01 -5.226053800654008839e-03
2.459771335401334334e+06 4.050408958421586547e+00 1.089841279324904555e+01 8.729430311544120968e+01 1.476937724892305737e-01 -1.152327258848239167e-01 3.570584700345090789e-01 1.000037231499965040e+00 -4.341462669395942248e-03
2.459771335512856487e+06 4.054873962758543726e+00 1.149026351670793034e+01 8.800340296006864094e+01 1.453978165934798061e-01 -2.382678290530039489e-01 7.689183150688717605e-01 1.000029120683358697e+00 -5.341109902179056422e-03
2.459771335473617073e+06 4.055734827110245355e+00 1.157396288427668551e+01 8.829153867392064114e+01 1.415405527944738340e-01 -1.696169311204317465e-01 9.948760909156790788e-01 9.998721544977834386e-01 -5.274006167592696151e-03
2.459771335690305103e+06 4.056700370535385680e+00 1.143276619630797875e+01 8.777619281060705703e+01 1.478064166113521039e-01 1.964462265827119913e-01 4.301599193123019360e-02 1.000009159609771325e+00 -5.155625537818253959e-03
2.459771335507018026e+06 4.064901876791214619e+00 1.151732165194585633e+01 8.793139953403654374e+01 1.444057974630012786e-01 -2.407662926828113559e-01 7.617314872136212722e-01 9.998531745676696447e-01 -5.504638408522524902e-03
2.459771335579721257e+06 4.049942429872504412e+00 1.125295140358012347e+01 8.763791797202937062e+01 1.472329424282445565e-01 -3.025407082959809535e-01 6.969374601450317730e-01 9.998799019310102842e-01 -4.591860328835420391e-03
2.459771335799083579e+06 4.055312375911405809e+00 1.134472669046107285e+01 8.780025516372342054e+01 1.450861478101957425e-01 -1.349433039595980821e-01 5.978087952895407842e-01 9.998118659592576396e-01 -5.094844658675923114e-03
2.459771335405970458e+06 4.064747948948446599e+00 1.167229326082221874e+01 8.803811702108190218e+01 1.465026368187329620e-01 1.792803789282217397e-01 4.885903212340952928e-02 1.000058695315894086e+00 -3.765864240712759464e-03
2.459771335642506368e+06 4.051502364337904893e+00 1.164623313550305106e+01 8.816677659314109405e+01 1.444483416260927688e-01 -1.021821533388931058e-01 6.614049104929438094e-01 9.998719514331506630e-01 -5.106021123487604341e-03
2.459771335793094244e+06 4.061039250221313068e+00 1.137364799198289589e+01 8.777032579523896061e+01 1.455065375194820321e-01 -2.580840423297546815e-01 6.894614434404863212e-01 9.998922796783763500e-01 -5.287556418294932226e-03
2.459771335795826744e+06 4.060410286486232145e+00 1.075234039772588801e+01 8.704886129565812780e+01 1.491374391205623762e-01 2.974102042025824622e-01 -1.490792200187219807e-01 9.999356682716840083e-01 -3.333699534273219280e-03
2.459771335546523333e+06 4.047908992853651355e+00 1.182378722283988282e+01 8.831060175728481454e+01 1.441164336269187829e-01 -1.512369448099085134e-02 5.240273147250923413e-01 9.998065112895744289e-01 -5.339857830304405029e-03
2.459771335921376478e+06 4.063854823022428064e+00 1.096089284704621036e+01 8.719508678704110594e+01 1.518895439314118523e-01 7.883556155691262557e-01 -8.035813031738723300e-01 9.999280764067638438e-01 -4.561600462499211528e-03
2.459771335550771095e+06 4.046025263400744088e+00 1.084427862529980402e+01 8.720772170963591918e+01 1.478839124723826393e-01 -1.801279358931975882e-02 1.485106844471267284e-01 1.000041866124401269e+00 -5.218385737308107661e-03
2.459771335729393177e+06 4.057579237904480607e+00 1.159677687483134711e+01 8.780955580553499829e+01 1.488930049757615781e-01 6.425779609758467403e-01 -6.479270070953803140e-01 1.000017816494449763e+00 -4.822068518290490921e-03
2.459771335644044913e+06 4.050873037981530089e+00 1.187733607747715325e+01 8.848342955824148248e+01 1.434780865275265826e-01 7.631322214658931014e-02 3.759301770312830082e-01 9.998577292102145408e-01 -4.634483063107011809e-03
2.459771335549202282e+06 4.052246000399630788e+00 1.115621561356832103e+01 8.759485211735113808e+01 1.465807678479452980e-01 -2.281723671642440499e-01 6.339001645989954525e-01 9.999286184919210507e-01 -5.352113625890796145e-03
2.459771335351529531e+06 4.050738466912330082e+00 1.097171597181036873e+01 8.730164914393793651e+01 1.467027987960212165e-01 2.774684428930487834e-01 -8.404497153647205732e-02 9.999073178777456716e-01 -6.956045506385765027e-03
2.459771335420683492e+06 4.049906341220988359e+00 1.138386730473773767e+01 8.762075792835278776e+01 1.493128778306821447e-01 5.305441658798106808e-01 -5.263580184190004285e-01 1.000059731907540828e+00 -4.725000771316894069e-03
2.459771335843887646e+06 4.061039483832838748e+00 1.105644681129817108e+01 8.751408059230580250e+01 1.459442533545890208e-01 -2.483173284146822923e-01 7.305537530911042632e-01 1.000037106728817848e+00 -5.352658088296586777e-03
