# t0 per a inc rp u1 u2 c0 c1
2.459771335747300182e+06 4.062570826501167076e+00 1.122268290175478533e+01 8.736881628592188065e+01 1.493487535545821310e-01 3.693721475177930702e-01 -2.858180485076865507e-01 9.999606754593028946e-01 -5.402492540755551506e-03
2.459771335832705721e+06 4.052513689568653987e+00 1.147678572914852957e+01 8.806004389866238569e+01 1.435973401034514041e-01 2.052770933419398314e-02 5.836819594145467027e-01 9.998878307783802821e-01 -3.677102854292110378e-03
2.459771335393798538e+06 4.052714007628704707e+00 1.127755024365285585e+01 8.758497949138582328e+01 1.469273858561636614e-01 -3.855347248203688793e-03 2.735352385670499764e-01 9.999210294830683798e-01 -5.005592421141641206e-03
2.459771335687887855e+06 4.063026994918519819e+00 1.139217624476325064e+01 8.778057563233943483e+01 1.465186794747131149e-01 -1.946531726754979208e-01 6.657367792162319775e-01 9.999814674050068186e-01 -7.149674650484234145e-03
2.459771335664799903e+06 4.052620015765299399e+00 1.162326744605333140e+01 8.798879097964127993e+01 1.464549123238421124e-01 -2.032763197806891076e-01 6.040164240500729420e-01 9.998132203081795399e-01 -4.842757466141840890e-03
2.459771335260698572e+06 4.051272838584016434e+00 1.170980576473552581e+01 8.806959323709961041e+01 1.468296461437277045e-01 3.002914273011131341e-01 -6.070264902448883892e-02 9.999129570307213610e-01 -5.342711452262648326e-03
2.459771335660719778e+06 4.055166296753546895e+00 1.190387584541209343e+01 8.817577233942942883e+01 1.459885172871938086e-01 2.078629179252762804e-01 3.136655001304297641e-02 9.998046356199339346e-01 -4.524916416216278811e-03
2.459771335451595485e+06 4.056097248199879601e+00 1.122594111693027408e+01 8.749002421832014420e+01 1.493573037463987174e-01 2.343734535150079901e-01 -1.497293733284926764e-01 9.998348370975310706e-01 -6.168214576152798202e-03
2.459771335363230202e+06 4.045302165550751283e+00 1.145549629461476648e+01 8.796762217613810719e+01 1.445482591908776593e-01 -3.072851459259292040e-01 9.313490446148030566e-01 9.999996599390976737e-01 -3.786690246676533908e-03
2.459771335699826945e+06 4.055252022897811948e+00 1.178158657892410410e+01 8.822431841330413249e+01 1.452024915283637585e-01 9.673332994643103755e-02 2.870423001526127282e-01 9.999635557621631143e-01 -5.384598661354579596e-03
2.459771335830886848e+06 4.064764219323781624e+00 1.129664149980188981e+01 8.791565842632122951e+01 1.430793621454510001e-01 -1.145734520071724494e-01 7.676544104163547377e-01 9.998683755542248086e-01 -3.957350086054902891e-03
2.459771335019518621e+06 4.045603685631869340e+00 1.104993704785082542e+01 8.744573107209660634e+01 1.470590698779179750e-01 2.365080630056750621e-01 5.443766812694431079e-02 9.999300041669882955e-01 -5.775262674784565654e-03
2.459771336095272098e+06 4.063574239440243652e+00 1.115260295526990042e+01 8.749941770077734304e+01 1.484905488999358203e-01 -5.530475056526973354e-02 2.988129787182082220e-01 1.000113935844959556e+00 -5.003090505283730623e-03
2.459771335619650315e+06 4.053797967220504894e+00 1.155844592917512870e+01 8.799117712256979473e+01 1.454840980931410011e-01 1.158497430484039525e-01 2.605478328454086112e-01 1.000055253705575131e+00 -4.843252347407543852e-03
2.459771335596220102e+06 4.055539077551345351e+00 1.132078329264270167e+01 8.774878045361259638e+01 1.447550000041120388e-01 -1.204116709333780122e-02 4.315929112187950611e-01 9.999015242767490541e-01 -4.588403909073474930e-03
2.459771335566244088e+06 4.055264266424058128e+00 1.079374163848627255e+01 8.726078910327994720e+01 1.462352069602316229e-01 -3.310734776408965629e-01 7.780934685689102626e-01 9.998250737036800118e-01 -4.542352372205279987e-03
2.459771335500414018e+06 4.059883360193487611e+00 1.159251117452712343e+01 8.817993127673925358e+01 1.437641624679668606e-01 -3.493810848589873341e-02 6.623254750530124246e-01 9.997931370893022862e-01 -5.291398305880710626e-03
2.459771335661085788e+06 4.055804208061339011e+00 1.131391694720059604e+01 8.770676852496357867e+01 1.461044964504877863e-01 4.964562830536811688e-02 2.554905460988435850e-01 9.998431213763567804e-01 -4.193097592382096298e-03
2.459771335271901451e+06 4.059843777506187301e+00 1.147872136277854871e+01 8.786810165120034810e+01 1.463823734188542114e-01 6.717068651553936842e-02 2.660381419522315216e-01 9.999465553906503601e-01 -3.681327986042745581e-03
2.459771335757983848e+06 4.059516358866518182e+00 1.165860492943139981e+01 8.802854101064569647e+01 1.460483824085744287e-01 1.949286388023691030e-02 3.784862564614380198e-01 9.999409983022992110e-01 -5.053974597491925000e-03
2.459771335605374537e+06 4.047055537078514398e+00 1.144197283359392436e+01 8.770676013503411639e+01 1.485187089992381360e-01 2.730110985744380603e-01 -1.683470041809521089e-01 1.000022141672848530e+00 -3.558203270110557419e-03
2.459771335412112065e+06 4.047106899049277118e+00 1.166212088511811373e+01 8.817872471736414752e+01 1.439057744065390665e-01 8.786982084719090202e-02 4.520769374273434504e-01 9.998864720163529451e-01 -4.022742681834160471e-03
2.459771335899285972e+06 4.061945952367812751e+00 1.122971131907827846e+01 8.756966750554481393e+01 1.476216502837677247e-01 -1.641608146669804036e-03 2.475036776020940188e-01 9.999438129328310776e-01 -3.993610881558987136e-03
2.459771335620300379e+06 4.049871688563231764e+00 1.085994848619790609e+01 8.735348533727994891e+01 1.455672868986693791e-01 -9.580877520797370650e-02 5.843007393740785593e-01 9.998201976430559634e-01 -3.798763366842698719e-03
2.459771335819064640e+06 4.056275823634476474e+00 1.163447641745788630e+01 8.794246111890396378e+01 1.489681564277673953e-01 7.055758568879295645e-01 -7.183999993392300443e-01 1.000028806720474117e+00 -5.119470233448880116e-03
2.459771335907489527e+06 4.049299822090294043e+00 1.181286859449311599e+01 8.834753136011489971e+01 1.442038492008547168e-01 -2.893346099962417206e-01 8.285487982733450441e-01 9.998792080396141646e-01 -4.568379285929696602e-03
2.459771335822675377e+06 4.062466069282604231e+00 1.166871215959324815e+01 8.799357981277897522e+01 1.462063433075717067e-01 2.115108135529072675e-01 2.567084514065932910e-03 9.997455943490521912e-01 -4.994768757611497099e-03
2.459771335685206112e+06 4.057313701438260090e+00 1.152414167711122417e+01 8.789430749197032355e+01 1.465912823088863781e-01 1.448638608090071500e-01 1.048438698915830081e-01 9.999309438977795894e-01 -7.074700281320102369e-03
2.459771335619722959e+06 4.053588321596074628e+00 1.090839236158313597e+01 8.727675240138644597e+01 1.469759617641449023e-01 -5.687155532329393748e-02 3.314574848894598080e-01 9.998334167818819784e-01 -4.518752387799194678e-03
2.459771335568618029e+06 4.057362440770253542e+00 1.175590198036918643e+01 8.834612859111140892e+01 1.437341355576182145e-01 -1.231970738333510451e-01 7.491601416663444812e-01 9.999607923590612124e-01 -4.524073172854028817e-03
2.459771335834604222e+06 4.057946194543945673e+00 1.167066058556261154e+01 8.809635791619918166e+01 1.466599449495471497e-01 3.155247267951916124e-02 3.205925446473608109e-01 9.999517531721814345e-01 -5.018149394377394851e-03
2.459771335733596236e+06 4.063972820046955370e+00 1.134153486156221113e+01 8.761371903212749146e+01 1.468469699767366299e-01 -1.169368701056704429e-01 4.862145471457861023e-01 9.999147560641477028e-01 -5.335740202097468375e-03
2.459771335627110209e+06 4.061077273216577410e+00 1.125352456245205524e+01 8.749953231346547966e+01 1.483359331525760105e-01 7.565473229577121539e-02 3.614740781029568417e-02 1.000051825908492731e+00 -5.048350608970474801e-03
2.459771335739224218e+06 4.058698072588706296e+00 1.138825595774995492e+01 8.789181193729750419e+01 1.443125399592025127e-01 -3.188494155076075365e-01 9.362716465462361803e-01 9.998335233468141903e-01 -3.740605481709911688e-03
2.459771335666385014e+06 4.050920306132653081e+00 1.159929396607177488e+01 8.776565777246571542e+01 1.494752053653176926e-01 5.766125320868608073e-01 -6.885268687251066000e-01 9.998579035083686728e-01 -4.608267146696664457e-03
2.459771335647901054e+06 4.059337523265074132e+00 1.115651222299785061e+01 8.749928593482350436e+01 1.461282438954956409e-01 3.924132314868469112e-02 1.868680024603934786e-01 1.000005261301574411e+00 -6.650132397472973377e-03
2.459771335767763667e+06 4.051463300811573021e+00 1.183748543681413601e+01 8.833617717900719413e+01 1.449310408254144145e-01 -1.240377544111506691e-02 4.867694693836487896e-01 9.999204693908586572e-01 -5.953817865368388196e-03
2.459771335522575304e+06 4.052987147403862345e+00 1.092227846855455553e+01 8.734074233511560692e+01 1.464242987517181960e-01 -3.896203189160696301e-01 7.520291218211407891e-01 9.999799709315490004e-01 -5.382741780042642372e-03
2.459771335595277604e+06 4.052096159161980182e+00 1.108603954773743894e+01 8.748910840930449240e+01 1.472812634317039182e-01 -5.406165025254139334e-02 3.164630963071082270e-01 9.999877455537076187e-01 -5.258201806306561990e-03
2.459771335479241796e+06 4.048724560268246009e+00 1.085860319132993546e+01 8.704140204238470346e+01 1.518048666171622207e-01 6.734024660524520201e-01 -8.881016825936810521e-01 9.999828469926327346e-01 -4.937044090035157956e-03
2.459771335618851706e+06 4.048820809932833775e+00 1.138684150082051438e+01 8.782275228876476092e+01 1.455097611510854927e-01 1.425647006619675250e-01 1.754534484085635004e-01 9.998416052741277982e-01 -4.995954064685224558e-03
2.459771336130862590e+06 4.049631161636995991e+00 1.144445539869340500e+01 8.819116538161448204e+01 1.417234453096917757e-01 -2.045977906822386283e-01 9.960614616776063412e-01 9.998275112429803047e-01 -4.776897788473436282e-03
2.459771335814051330e+06 4.064302690331005330e+00 1.146629961733799519e+01 8.808690288853713923e+01 1.424191823806888746e-01 -9.839657640865881461e-02 7.920460044958304024e-01 9.999236721043712750e-01 -6.175840365084999707e-03
2.459771335587536450e+06 4.064507340876545527e+00 1.124821168322359455e+01 8.757829439920624282e+01 1.486131913748326150e-01 2.782943426884547655e-01 -9.363655098936864152e-02 1.000114656711531103e+00 -5.576626668836855150e-03
2.459771335519280750e+06 4.064304288581366720e+00 1.132343452086748670e+01 8.778361401002048581e+01 1.455491024302239811e-01 7.202975295901309361e-02 3.709727153923961795e-01 1.000013631534211411e+00 -3.323667055549056008e-03
2.459771335328467190e+06 4.054192448850921338e+00 1.166790454525167142e+01 8.802349486051380723e+01 1.457020800010361827e-01 -1.090297224098082940e-01 5.134484481546217616e-01 9.997623553929155804e-01 -5.017285353380676952e-03
2.459771335501415189e+06 4.052122164540167937e+00 1.162566871074426622e+01 8.795314088329898539e+01 1.472290964134441993e-01 1.211282955227233060e-01 1.142177391302439809e-01 9.999733042400970051e-01 -4.962300832481207451e-03
2.459771335289563518e+06 4.056626290318108730e+00 1.188782029988711386e+01 8.827681344351708503e+01 1.451607915423271111e-01 1.566344745131944549e-01 1.481559261359238766e-01 9.998442747068736480e-01 -5.046920361220117932e-03
2.459771335502554663e+06 4.057392747393893551e+00 1.148795143766900573e+01 8.785248992275033686e+01 1.472095765937221357e-01 3.756695215806817312e-01 -1.673002224501169977e-01 1.000135728820357173e+00 -4.506920710257832779e-03
2.459771335490022786e+06 4.052218209279683236e+00 1.154451049373576055e+01 8.837204025816930653e+01 1.402134206548355799e-01 -1.675913645944997477e-01 9.977685792409178855e-01 9.997728286542463261e-01 -4.417819578052644726e-03
2.459771335721659940e+06 4.060210749282744835e+00 1.138408939680167720e+01 8.755150968918985654e+01 1.489827606274402860e-01 4.270668132803078221e-01 -3.847501363674805663e-01 9.998918813946295892e-01 -5.191539839271795513e-03
2.459771335750219878e+06 4.052473688279056852e+00 1.140562030745214628e+01 8.795738572794681431e+01 1.439396306529962810e-01 -8.715228921748779944e-03 5.809438486718860872e-01 9.998958779468131164e-01 -3.791274558826543493e-03
2.459771335298736580e+06 4.054525771012060353e+00 1.139671691959311772e+01 8.764087364703684102e+01 1.469257664231895799e-01 -4.924355932070851455e-02 3.143228697041114961e-01 9.998919258484646466e-01 -5.091304269596165326e-03
2.459771335740305949e+06 4.060263169245137860e+00 1.135408367419875120e+01 8.775291497522934492e+01 1.463484163112542813e-01 -4.046509340134324395e-02 4.313590282048005431e-01 9.999134999761183362e-01 -5.594098615229146747e-03
2.459771335627816617e+06 4.050953817543978985e+00 1.149039694949398083e+01 8.783168910278349983e+01 1.468777445658715486e-01 -1.687542907234827472e-01 5.094701569294456389e-01 9.998191478617340922e-01 -4.765793011254622173e-03
2.459771335206075106e+06 4.049359449023948621e+00 1.177846314283257989e+01 8.821266412717041305e+01 1.446044816694089241e-01 2.442854083044284363e-01 9.090039913193043164e-02 9.997847748934282075e-01 -6.386860852274147370e-03
2.459771335728793871e+06 4.056534298303604125e+00 1.193542127573596368e+01 8.820080280385759863e+01 1.463677475597074396e-01 2.510365184864060684e-01 -3.450880233119285601e-02 9.998290524250060818e-01 -4.894612071108075599e-03
2.459771335174116306e+06 4.059323478880017433e+00 1.103476497013399360e+01 8.728122135757128319e+01 1.490676045408251549e-01 2.959208812990331561e-01 -2.120880529139964610e-01 9.998061281290486768e-01 -6.810550296727925501e-03
2.459771335457105655e+06 4.052688375556980915e+00 1.145286439777853715e+01 8.796506286822904030e+01 1.443580237728443183e-01 -2.170787287153449208e-01 8.142823249367410199e-01 9.999716273142676970e-01 -4.317532563443705548e-03
2.459771335684643593e+06 4.056412611292666170e+00 1.158019229829386809e+01 8.799210669073215740e+01 1.452362049341590355e-01 -1.198117106210112581e-01 5.426475425422452314e-01 9.999321954686815062e-01 -5.187119852661143532e-03
2.459771335713895038e+06 4.060763920195202381e+00 1.141808878495287161e+01 8.801754702712099743e+01 1.431052030028272526e-01 -2.309525085664243527e-02 6.497577436206599666e-01 9.998752714611663928e-01 -4.802927658795344903e-03
2.459771335155600216e+06 4.047202961508182817e+00 1.152679969166674923e+01 8.786833551009301857e+01 1.468111631644679616e-01 4.576112340134595446e-01 -2.254515725369097834e-01 9.998812999304391713e-01 -5.358263516193532625e-03
2.459771335935526062e+06 4.059886557867423917e+00 1.152086345502972442e+01 8.787404280894570263e+01 1.473472012217562077e-01 9.769135009791152235e-04 3.017302230689394293e-01 1.000058994057762884e+00 -4.668381468990464613e-03
2.459771335577417165e+06 4.055392046733724776e+00 1.165204308953049583e+01 8.808788239084921656e+01 1.451865353003084780e-01 1.365970975379815211e-01 2.337936539467501129e-01 1.000192877078958764e+00 -5.306838806059036712e-03
2.459771335372508038e+06 4.051773717373290395e+00 1.128100213060348977e+01 8.779281756152882110e+01 1.427395149855376633e-01 -1.403531763260164322e-01 6.895416295589886779e-01 9.998165151568948472e-01 -4.505443357983085484e-03
2.459771335575694218e+06 4.054283061521789300e+00 1.074265277720159517e+01 8.718825570231425104e+01 1.464886096550792882e-01 -2.758801361430824883e-01 6.717788202967162059e-01 9.998691019842199657e-01 -5.742145372735063882e-03
2.459771335684156511e+06 4.053515023133701156e+00 1.107293418395388862e+01 8.762455730943891297e+01 1.441578163567497073e-01 -2.805186327189186368e-01 8.934427526115682472e-01 9.996796197365646064e-01 -4.926213466840556263e-03
2.459771335813807324e+06 4.056992154703625175e+00 1.129256790077040584e+01 8.772551775473246494e+01 1.459058678626755923e-01 1.383979655394144692e-01 1.490877736614109605e-01 9.997925690442588387e-01 -3.341754562691866791e-03
2.459771335368520580e+06 4.060455674508308022e+00 1.153672099480175639e+01 8.801381876031715024e+01 1.446179360529658842e-01 1.290901985145624098e-01 3.101203685772730978e-01 9.999152093386141082e-01 -3.495875988496744378e-03
2.459771335747330450e+06 4.062218528669279571e+00 1.186376202419048376e+01 8.837304472428036206e+01 1.438165946884244484e-01 -1.460809880796271887e-01 7.652910554322740477e-01 9.998810390022220274e-01 -5.187193009656988416e-03
2.459771335613805335e+06 4.046964109934703124e+00 1.149109966559893792e+01 8.775313679930916066e+01 1.484238429400675519e-01 2.476261900959688955e-01 -1.281753931140424685e-01 1.000036888585134509e+00 -3.352818832800820090e-03
2.459771336139755789e+06 4.054821154296956998e+00 1.141507319399630838e+01 8.794269404260761291e+01 1.457095577485422733e-01 -2.363027688659115055e-01 7.393769311144411382e-01 1.000072323144455488e+00 -3.538521238422081324e-03
2.459771335964777041e+06 4.063196095920421413e+00 1.127052564264804779e+01 8.766759293293074506e+01 1.468740171407766637e-01 -8.651950621280643516e-02 4.060675688790874593e-01 9.999534906577274285e-01 -3.919396293540609692e-03
2.459771335724646691e+06 4.052411662330451136e+00 1.107350576553782062e+01 8.740021026751485067e+01 1.489264527800477078e-01 4.280267970156955704e-01 -2.381016620936017292e-01 1.000043136244578967e+00 -3.571901563458598078e-03
2.459771335754880216e+06 4.056771550922784186e+00 1.135443218247319663e+01 8.766661922509400995e+01 1.481662684619102499e-01 5.738223781026773329e-01 -4.970045691790562770e-01 9.999717528816328693e-01 -4.676350975192539693e-03
2.459771335726110730e+06 4.047192169146186735e+00 1.170962967906451091e+01 8.822048299399425275e+01 1.445970606077291998e-01 -1.575410711830967647e-01 6.339145120056040028e-01 9.998627432770753609e-01 -4.903391014860072374e-03
2.459771335828115232e+06 4.062624455932764889e+00 1.166928740751394677e+01 8.804519423324926208e+01 1.453649216296004076e-01 1.686830867580732807e-01 1.268556699716200109e-01 9.997093357627852006e-01 -4.668256883228936137e-03
2.459771335763559211e+06 4.056904530623252292e+00 1.144779555696884188e+01 8.779774182454185905e+01 1.473721731335420060e-01 2.338483384230306550e-01 -5.974434754688850990e-02 9.999905973860663266e-01 -7.004488193194116641e-03
2.459771335971324705e+06 4.063561581092937303e+00 1.112304168922168657e+01 8.753556237935002571e+01 1.456432924748159718e-01 -1.608527272004570130e-02 4.279238044465878965e-01 9.997102245474885907e-01 -3.107897094658100025e-03
2.459771335172470193e+06 4.064254461093425697e+00 1.187276822251249087e+01 8.846654095929477535e+01 1.436532480422771652e-01 -7.101440939328175495e-02 7.039641662353777196e-01 1.000017112005078923e+00 -5.055942706404909295e-03
2.459771335776740219e+06 4.057371068399406866e+00 1.177368428044806059e+01 8.816809287272684514e+01 1.475447257320317007e-01 2.290196431052720361e-01 1.631752878265466111e-02 9.999615838768859399e-01 -5.557418896713434142e-03
2.459771335723069962e+06 4.058284342763055719e+00 1.119706592872713458e+01 8.743430485805097874e+01 1.489553106159948459e-01 2.535771553968160230e-01 -1.029079522936275359e-01 9.999360802521810587e-01 -4.154272826092935897e-03
2.459771335597330239e+06 4.060163178883271939e+00 1.121991676503620639e+01 8.755426007666717680e+01 1.471896111854091027e-01 -2.246644495260194385e-01 4.662567978098323129e-01 1.000064287071895652e+00 -4.417951469595277417e-03
2.459771335926288739e+06 4.061762867956556278e+00 1.131309536529308524e+01 8.760255351730017992e+01 1.470388244126783484e-01 -1.883032981471617351e-01 5.068695297946717027e-01 9.997238348400785402e-01 -3.897913833779035643e-03
2.459771335654669907e+06 4.051847307378709573e+00 1.162089960202474970e+01 8.779249371650668365e+01 1.493734869672147525e-01 5.897243677905981141e-01 -7.000459213260760150e-01 9.998433292044740517e-01 -4.770296360395846237e-03
2.459771335646074265e+06 4.056556831438333788e+00 1.125958792868091152e+01 8.775008302889662559e+01 1.444985225131466822e-01 -2.012255072935633660e-01 6.880515791572108242e-01 9.999579527440854987e-01 -5.390947827146560546e-03
2.459771335635464173e+06 4.048484365029534793e+00 1.159604794537255934e+01 8.812103959488472071e+01 1.446893889318482951e-01 -6.587715766894786107e-02 5.507303017394373779e-01 9.999454780515584229e-01 -6.652598847536797706e-03
2.459771335484054871e+06 4.052341995726259860e+00 1.073219994169498115e+01 8.719658413188636814e+01 1.460735578303059279e-01 -4.752306110601414169e-01 8.795929152920716199e-01 1.000045254515218751e+00 -5.416779932055867421e-03
2.459771335562496912e+06 4.051889852646931800e+00 1.101374589807574544e+01 8.740978472345376815e+01 1.477962742079586833e-01 -2.944789039237050154e-01 5.267479160048161857e-01 1.000177833675572892e+00 -5.703284817625837999e-03
2.459771335480077192e+06 4.049128262153440794e+00 1.098188141390498451e+01 8.719230350664072660e+01 1.508542749272323846e-01 5.430058438176993407e-01 -6.602670089170714629e-01 9.999484733685706228e-01 -5.056925403876699754e-03
2.459771335681958590e+06 4.048428600220288054e+00 1.129015100691808726e+01 8.774856099379964292e+01 1.453835048174516587e-01 2.281422140661781284e-01 5.296631320813571797e-02 9.998118544739149627e-01 -5.525858899975787282e-03
2.459771335738969501e+06 4.051761944616557365e+00 1.146209681386546109e+01 8.809847706447223459e+01 1.428865412250511502e-01 -2.467103412750299984e-01 9.699843475178242524e-01 9.998980285716467797e-01 -4.508739705710462613e-03
2.459771335759738460e+06 4.058026642814648532e+00 1.146477765082052080e+01 8.809369792260349641e+01 1.428877273024653227e-01 -9.755037844357809795e-02 7.793363127246734079e-01 9.999734347158987235e-01 -5.779318317569953276e-03
2.459771335514160804e+06 4.060729220115485205e+00 1.134178984544228896e+01 8.762866677963235418e+01 1.487562797135027204e-01 1.617463837966934270e-01 2.042352090900440009e-02 1.000027597463065021e+00 -5.172963724214386418e-03
2.459771335516826715e+06 4.063249568712080873e+00 1.137491155630888606e+01 8.780156449451709477e+01 1.457803343827180631e-01 4.345949787686570476e-02 3.769680956699100194e-01 9.999810226908302235e-01 -3.710740615774776353e-03
2.459771335362515412e+06 4.053632031085574461e+00 1.177505807018296480e+01 8.811141748557751896e+01 1.458046612997356828e-01 -5.052514231103349962e-02 4.252174480606097373e-01 9.997468612011619626e-01 -5.518371061187325385e-03
2.459771335676083807e+06 4.051218004344761425e+00 1.160277407448185549e+01 8.800681337829811923e+01 1.468860800944698786e-01 1.308911733490483731e-01 1.162563590180757389e-01 1.000009499646516531e+00 -4.222227763063813796e-03
2.459771335249175783e+06 4.063689670225876682e+00 1.197683395486342484e+01 8.823847280598539555e+01 1.458731232165348113e-01 1.339598092141798258e-01 1.267317956778133414e-01 9.997722217573472570e-01 -5.437499016641047199e-03
2.459771335322627332e+06 4.055557532376133700e+00 1.150149219033098191e+01 8.784566877118928119e+01 1.477051749337026376e-01 3.858690726452944642e-01 -1.796601813589723817e-01 1.000138182410970078e+00 -4.483046865743698164e-03
2.459771335478592198e+06 4.057908901802693258e+00 1.161066162421937520e+01 8.828855458905127307e+01 1.418982782068599346e-01 -5.236187674253281465e-02 6.591065943566876140e-01 9.997418098513303208e-01 -4.992124080108701484e-03
2.459771335621956736e+06 4.055117647538876824e+00 1.135841340122437515e+01 8.764258899237880485e+01 1.477722676166991211e-01 3.150226953997889989e-01 -1.565264003888703070e-01 9.999219045126930272e-01 -5.608556978073496110e-03
2.459771335871365853e+06 4.061551549270848938e+00 1.137388346333823819e+01 8.799789144720865863e+01 1.425311743641629325e-01 -2.844816428903176320e-01 9.936867958749512342e-01 1.000014600786481633e+00 -3.395107769270295540e-03
2.459771335773273371e+06 4.056113419501792272e+00 1.160021777057911763e+01 8.812868301192547449e+01 1.437208704651735391e-01 4.438834462415636173e-02 4.978914845982977400e-01 9.999619187462533976e-01 -5.587823083282711031e-03
2.459771335950588342e+06 4.060296580856872950e+00 1.118012318719206810e+01 8.767024633941572631e+01 1.457169608404342842e-01 -1.266119065612905104e-01 6.057406835477592288e-01 1.000008825116495137e+00 -6.013664861634672627e-03
2.459771335464808624e+06 4.057533271241956285e+00 1.157937264062250016e+01 8.784483140359411379e+01 1.469885242936364300e-01 -1.659464890066855436e-01 4.918990508896433633e-01 9.997616044362440668e-01 -5.151803256906608772e-03
2.459771335449684411e+06 4.053627697169813082e+00 1.177681501886579341e+01 8.813201524466771275e+01 1.458166835109246662e-01 3.635238502491066059e-01 -1.323499115899621770e-01 9.998974300471074050e-01 -6.432782546707147171e-03
2.459771335801062640e+06 4.056214000483061355e+00 1.173605053162303946e+01 8.800210508461746883e+01 1.464965328301234548e-01 1.698550338995286069e-01 6.020302205149952179e-02 9.998386779641278421e-01 -5.018723984305289293e-03
2.459771335121880751e+06 4.060832743089161312e+00 1.094390918839837390e+01 8.721115607989604257e+01 1.490648420724062506e-01 2.944190340851592369e-01 -1.796624141012028164e-01 9.997752071128751528e-01 -7.027069630379533666e-03
2.459771335371989757e+06 4.051912373783591370e+00 1.144975847102084288e+01 8.799983860142833691e+01 1.437066705341294992e-01 -2.917647924496833967e-01 9.704827044874894115e-01 9.999695157800511103e-01 -4.194087512485474185e-03
2.459771335668029264e+06 4.059172992184201689e+00 1.153985589116874344e+01 8.785268371922761332e+01 1.464805292888611554e-01 1.798612502776820721e-01 7.092872551105416923e-02 1.000011030987719485e+00 -6.200345857954776135e-03
2.459771335757663008e+06 4.058834149570847316e+00 1.138265141972282812e+01 8.795961516789799362e+01 1.436146930893374141e-01 -1.032283035139362343e-01 7.254216274973253054e-01 9.998526313728856030e-01 -4.652779347363790625e-03
2.459771335304740816e+06 4.050389039435155603e+00 1.124897283288206218e+01 8.758128077632662212e+01 1.477044376887614030e-01 3.845270386815098917e-01 -1.863114052129880571e-01 9.998551615928920056e-01 -5.706993376501264675e-03
2.459771336073696613e+06 4.059621600657753682e+00 1.137655047283316812e+01 8.767725656783821364e+01 1.480651260322102536e-01 -5.651333568018321318e-02 2.996571043379129828e-01 1.000160748259960375e+00 -4.584440078936493149e-03
2.459771335600256454e+06 4.049543077073151309e+00 1.190636848181232210e+01 8.828888627848006365e+01 1.454658971877426099e-01 1.900503344679957962e-01 1.072157891011363828e-01 9.999517392859234022e-01 -6.028393519600563043e-03
2.459771335690363776e+06 4.053610708928673922e+00 1.119563785911500631e+01 8.751382797756461684e+01 1.469836278694517939e-01 1.194548192076511361e-01 5.320011387209329368e-02 9.998358931399271565e-01 -5.391018650784352648e-03
2.459771335450441111e+06 4.057653697123059899e+00 1.077767336009540422e+01 8.715097731630962130e+01 1.474933582048449654e-01 1.030528483869641576e-03 2.687840803393516387e-01 9.999042587102636714e-01 -5.186749354264159721e-03
2.459771335661876947e+06 4.060389261691697449e+00 1.103172020077324866e+01 8.750683008066508251e+01 1.450577700923159907e-01 -2.121343947062017676e-01 7.045379558350134408e-01 9.997407960666029325e-01 -4.727068334149138115e-03
2.459771335909220856e+06 4.051513605646280602e+00 1.133565770305975917e+01 8.765583781994081392e+01 1.476535593262502388e-01 2.295208009977567354e-01 -1.157259128867650366e-01 9.998066689034453836e-01 -3.997146013859716358e-03
2.459771335600286257e+06 4.063567570912103299e+00 1.131527994967269102e+01 8.779077251984871566e+01 1.448648096268967123e-01 5.655257778214123343e-02 3.951936916096814301e-01 9.999596314578267364e-01 -4.263769782263138533e-03
2.459771335703585297e+06 4.061457602189928018e+00 1.193084800088561614e+01 8.845845058184494292e+01 1.434512244922807045e-01 -2.203545680686819219e-01 8.952813447551635218e-01 9.998832315816045258e-01 -5.361819721515200324e-03
2.459771335761677939e+06 4.045980771422550859e+00 1.127071170564084390e+01 8.761509714366047774e+01 1.473647776208619475e-01 4.364487896713729886e-02 2.139225978310702603e-01 9.999390134908595629e-01 -3.181566526657092324e-03
2.459771335907113273e+06 4.062257356556551180e+00 1.191661977683877005e+01 8.843222547854462334e+01 1.448116042486126964e-01 -2.331245696816742208e-01 8.208378077664170158e-01 1.000061489130692927e+00 -5.549867142703883427e-03
2.459771336083089001e+06 4.061174987748935372e+00 1.153570367373621153e+01 8.787143029236464997e+01 1.462509851839210173e-01 -2.110909126182264339e-02 2.842841476359005970e-01 9.998220837438005493e-01 -3.872043315690498408e-03
2.459771335743583739e+06 4.050050563756200539e+00 1.104140252890701568e+01 8.723832794101448940e+01 1.508182439854783563e-01 6.702412573377751759e-01 -7.481101952532521748e-01 9.999400083074667656e-01 -3.322835661522389062e-03
2.459771335762410425e+06 4.056101948771960508e+00 1.144769899218167453e+01 8.773288933423043545e+01 1.484338849396566462e-01 6.379894516424959861e-01 -6.087979748395486723e-01 9.999646606709557961e-01 -4.475516931769307240e-03
2.459771335719278548e+06 4.045481143160789550e+00 1.169696738946647407e+01 8.821778879170369692e+01 1.443252644198288748e-01 -2.034546640148628405e-01 6.927846754043767152e-01 9.998278724678990592e-01 -4.508740749540744372e-03
2.459771335712322034e+06 4.061159966288253820e+00 1.155024268716260138e+01 8.777953521936431969e+01 1.479472113675640577e-01 4.976096431472761261e-01 -4.968099148759360650e-01 9.998427411693127098e-01 -4.742155779213492843e-03
